project_id,project_name,address,ceiling_height,completed_on,no_building,no_floor,total_units,utility_fee,bicycle_parking,cctv,convenience_store,fingerprint_access_control,fitness,jacuzzi,keycard_access_control,kids_playground,library,lift,massage_room,park_bbq_areas,parking,restaurant,sauna,security,shuttle_service,steam_room,swimming_pool,wifi,lat,lon,gg_address,province,district
2373,THE LINE Sukhumvit 71,Watthana Bangkok,2.70 m.,2016.0,1.0,28.0,291.0,65.0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,13.715153232432392,100.5947058259578,"15 Sukhumvit 71 Rd, Phra Khanong Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2374,THE LINE VIBE  Phahonyothin,Chatuchak Bangkok,,2024.0,1.0,33.0,940.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.817692732432391,100.5670119259578,"88 Chom Phon, Chatuchak, Bangkok 10900泰國",Bangkok,Chatuchak
2375,THE LINE Wongsawang,Bang Sue Bangkok,2.65 m.,2018.0,1.0,9.0,1287.0,,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.828732432432393,100.5262816259578,"1333 ถ. กรุงเทพ - นนทบุรี Wong Sawang, Bang Sue, Bangkok 10800泰國",Bangkok,Bang Sue
2376,THE MUVE Bangna,Bang Plee Samut Prakarn,2.55 m.,2023.0,2.0,8.0,464.0,45.0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,13.665125232432391,100.6530423259578,"12/44 Premruetai Lock 10 Alley, Bang Kaeo, Bang Phli District, Samut Prakan 10540泰國",Samut Prakan,Bang Phli
2377,THE MUVE Kaset,Chatuchak Bangkok,2.5 m.,2023.0,1.0,8.0,248.0,45.0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,13.838616332432393,100.5696856259578,"20 Ngam Wong Wan 54 Alley, Lane 3, Lat Yao, Chatuchak, Bangkok 10900泰國",Bangkok,Chatuchak
2378,THE MUVE Ram 22,Bang Kapi Bangkok,- m.,2022.0,2.0,8.0,254.0,,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,13.753706132432391,100.6142900259578,"3 Ramkhamhaeng 22 Alley, Hua Mak, Bang Kapi District, Bangkok 10240泰國",Bangkok,Bang Kapi
2379,THE NICHE Mono Peak Bangna,Bang Na Bangkok,2.6 m.,2017.0,1.0,7.0,42.0,55.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,13.663321471066451,100.6365217928716,"MJ7P+8JC เดอะ นิช โมโน บางนา, ซอย, Khwaeng Bang Na, Bang Na, Bangkok 10260泰國",Bangkok,Bang Na
2380,THE ORIGIN LADPRAO - BANGKAPI,Bang Kapi Bangkok,"2.5,4.2 m.",2023.0,1.0,24.0,644.0,,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.807419332432392,100.5756531259578,"Lat Phrao 23 Alley, Ln 8, Chan Kasem, Chatuchak, Bangkok 10900泰國",Bangkok,Bang Kapi
2381,THE ORIGIN ONNUT,Suan Luang Bangkok,- m.,2022.0,2.0,8.0,399.0,58.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.709118132432392,100.6156015259578,"888 1 On Nut Rd, แขวงอ่อนนุช Suan Luang, Bangkok 10250泰國",Bangkok,Suan Luang
2382,THE PRIVACY S101,Phra Khanong Bangkok,2.5 m.,2022.0,2.0,8.0,394.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,13.690876232432393,100.6129469259578,"506 Punna Withi 16 Alley, Bang Chak, Phra Khanong, Bangkok 10260泰國",Bangkok,Phra Khanong
2383,THE SHADE SATHON 1,Yan Nawa Bangkok,2.5 m.,2021.0,2.0,8.0,282.0,55.0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,13.718321332432392,100.5503919259578,"Soi Si Bamphen, Chong Nonsi, Yan Nawa, Bangkok 10120泰國",Bangkok,Yan Nawa
2384,THE STAGE Mindscape Ratchada - Huaikhwang,Huai Khwang Bangkok,- m.,,1.0,29.0,477.0,,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,13.778404332432393,100.5771578259578,"80/16 Pracha Rat Bamphen Rd, Huai Khwang, Bangkok 10310泰國",Bangkok,Huai Khwang
2385,TKF Condo,Phra Khanong Bangkok,,2015.0,1.0,8.0,52.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,13.702800232432391,100.5995515259578,"55, 52 Sukhumvit Road, Bang Chak, Phra Khanong, Bangkok 10260泰國",Bangkok,Phra Khanong
2386,TPJ Condominium,Watthana Bangkok,,2014.0,1.0,10.0,17.0,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.737366532432391,100.5767517259578,"207/1 ถนน สุขุมวิท Khlong Tan Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2387,TROPICANA @ BTS Erawan,Muang Samut Prakarn Samut Prakarn,2.4 m.,2015.0,2.0,8.0,363.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.629275332432393,100.5870305259578,"Wat Bang Duan, Mueang, 10270泰國",Samut Prakan,Mueang Samut Prakan
2388,Tai Ping Towers,Watthana Bangkok,,1983.0,2.0,27.0,313.0,,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,13.737292332432393,100.5899588259578,"582 Soi Sukhumvit 63, Khlong Tan Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2389,Tait 12,Bang Rak Bangkok,- m.,2022.0,1.0,40.0,268.0,110.0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,13.722547932432391,100.5259582259578,"Sathon Soi 12 Alley, Khwaeng Silom, Bang Rak, Bangkok 10500泰國",Bangkok,Bang Rak
2390,Taka Haus Ekkamai,Watthana Bangkok,2.50-2.60 m.,2019.0,2.0,7.0,269.0,,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,13.728964132432392,100.5916970259578,"99 Ekkamai 10 Alley, Khlong Tan Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2391,Takasilanakhon,Muang Maha Sarakham Maha Sarakham,- m.,2014.0,,4.0,1105.0,,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,13.71835617106645,100.5104841928716,"Charoen Nakhon 15 A Alley, Khlong Ton Sai, Khlong San, Bangkok 10600泰國",Maha Sarakham,Mueang Maha Sarakham
2392,Tamnak Nam Condominium,Muang Chon Buri Chonburi,,2009.0,2.0,5.0,404.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.351239432432392,100.9741732259578,"1 Ban Suan-Nong Khang Khok 2, Ban Suan, Chon Buri District, Chon Buri 20000泰國",Chonburi,Mueang Chonburi
2393,Tan Fah Residence,Muang Nonthaburi Nonthaburi,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.891203342313649,100.52188716629428,"39/850 Soi, Samakee Road Nonthaburi 11120泰國",Nonthaburi,Mueang Nonthaburi
2394,Tana Place Ladprao 71,Lat Phrao Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.81739267106645,100.6172806928716,"Nak Niwat 48 Alley, Lane 14-1, Lat Phrao, Bangkok 10230泰國",Bangkok,Lat Phrao
2395,Tanida Residence,Bang Rak Bangkok,,,1.0,,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,13.720840932432392,100.5194066259578,"48 Surasak Rd, Silom, Bang Rak, Bangkok 10500泰國",Bangkok,Bang Rak
2396,Tanommit Park,Bang Khen Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.748881071066451,100.5026014928716,"PGX3+H25, Maha Chai Rd, Samran Rat, Phra Nakhon, Bangkok 10200泰國",Bangkok,Bang Khen
2397,Tanyakarn Condominium,Huai Khwang Bangkok,- m.,1993.0,1.0,14.0,182.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.799806032432391,100.5783443259578,"50, 38 Soi Supha Phong, Samsen Nok, Huai Khwang, Bangkok 10310泰國",Bangkok,Huai Khwang
2398,Tao Pun Mansion,Bang Sue Bangkok,,,3.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.80557827106645,100.5262852928716,"318 Pracha Rat Sai 2 Rd, Bang Sue, Bangkok 10800泰國",Bangkok,Bang Sue
2399,Tara Court,Bang Lamung Chonburi,,2007.0,1.0,5.0,0.0,,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,12.913805832432391,100.8670387259578,"338 109 หมู่ที่ 12 Phra Tamnak, Muang Pattaya, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
2400,Tara Ruankaew,Wang Thonglang Bangkok,- m.,2012.0,1.0,19.0,541.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.76219947106645,100.6139184928716,"QJ67+VHM, Bangkok, Wang Thonglang, จังหวัด กรุงเทพมหานคร 10310泰國",Bangkok,Wang Thonglang
2401,Tara Ruen Ake,Wang Thonglang Bangkok,,1992.0,1.0,8.0,174.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.76219947106645,100.6139184928716,"QJ67+VHM, Bangkok, Wang Thonglang, จังหวัด กรุงเทพมหานคร 10310泰國",Bangkok,Wang Thonglang
2402,Tararin Chaophaya,Muang Nonthaburi Nonthaburi,,1997.0,1.0,18.0,296.0,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,13.872130432432392,100.4815582259578,"401 ถนน นนทบุรี1 Tambon Bang Kraso, Mueang Nonthaburi District, Nonthaburi 11000泰國",Nonthaburi,Mueang Nonthaburi
2403,Tawana Residence 1,Chatuchak Bangkok,- m.,1997.0,2.0,9.0,248.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.826030032432392,100.5592194259578,"RHG5+CM9, Chatuchak, Bangkok 10900泰國",Bangkok,Chatuchak
2404,Tawanna Residence 2,Chatuchak Bangkok,,1997.0,,,,25.0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.826252932432393,100.5536025259578,"72 Vibhavadi Rangsit 17 Alley, Lane 8, Chatuchak, Bangkok 10900泰國",Bangkok,Chatuchak
2405,Tela Thonglor,Watthana Bangkok,3.20 m.,2019.0,1.0,33.0,88.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,13.733033832432392,100.5820431259578,"249 ถนน สุขุมวิท Khlong Tan Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2406,Tempo M Tiwanon,Muang Nonthaburi Nonthaburi,- m.,2013.0,1.0,8.0,166.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.848703732432392,100.5134413259578,Tempo M Tiwanon ชั้น6 2/114 เมือง Nonthaburi 11000泰國,Nonthaburi,Mueang Nonthaburi
2407,Tempo One Ramkhamhaeng - Rama 9,Bang Kapi Bangkok,2.4 m.,2015.0,1.0,8.0,142.0,55.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.749876932432391,100.6123184259578,"Soi Ramkhamhaeng 12 Yaek 2, Hua Mak, Bang Kapi District, Bangkok 10240泰國",Bangkok,Bang Kapi
2408,Tempo Quad Saphanmai,Sai Mai Bangkok,2.5 m.,2016.0,1.0,8.0,153.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.890081732432392,100.6058153259578,"เลขที่ 4 Thep Rak Rd, อนุสาวรีย์ Bang Khen, Bangkok 10220泰國",Bangkok,Sai Mai
2409,Ten Ekamai,Watthana Bangkok,,2013.0,1.0,8.0,95.0,50.0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,13.72918387106645,100.5913703928716,"泰國 Krung Thep Maha Nakhon, Vadhana, Bangkok, Sukhumvit 63 Rd邮政编码: 10110",Bangkok,Watthana
2410,Thada Condotel 3,Muang Buri Ram Buri Ram,,,1.0,7.0,,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,14.992611232432392,103.1199371259578,"79 หมู่3 ต ถนน อิสาณ Mueang Buri Ram District, Buri Ram 31000泰國",Buriram,Mueang Buriram
2411,Thairong Tower,Suan Luang Bangkok,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.735319371066453,100.6240397928716,"1350 Phatthanakan Rd, Suan Luang, Bangkok 10250泰國",Bangkok,Suan Luang
2412,Thames Residence,Bang Na Bangkok,4.3 m.,2021.0,1.0,6.0,67.0,,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,13.656610132432393,100.6086832259578,"2 Bearing 7 Aly, Bang Na Tai, Bang Na, Bangkok 10270泰國",Bangkok,Bang Na
2413,Than Living,Wang Thonglang Bangkok,2.7 m.,2015.0,6.0,8.0,824.0,40.0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,13.767605032432392,100.5988119259578,"Pracha Uthit Rd, Wang Thonglang, Bangkok 10310泰國",Bangkok,Wang Thonglang
2414,Thana Arcadia,Bang Phlat Bangkok,2.45 m.,2013.0,1.0,23.0,244.0,,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,13.775448732432393,100.4848713259578,"190 Charan Sanit Wong Rd, Bang Yi Khan, Bang Phlat, Bangkok 10700泰國",Bangkok,Bang Phlat
2415,Thana Astoria Pinklao,Bang Phlat Bangkok,2.50 m.,2018.0,1.0,23.0,493.0,50.0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1,13.778947032432391,100.4870380259578,"388 Charan Sanit Wong Rd, Bang Yi Khan, Bang Phlat, Bangkok 10700泰國",Bangkok,Bang Phlat
2416,Thana Astra,Sathon Bangkok,- m.,2022.0,1.0,8.0,154.0,,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.703671832432391,100.5213522259578,"209 Chan 43 Alley, Thung Wat Don, Sathon, Bangkok 10120泰國",Bangkok,Sathon
2417,Thana City Nouvelle,Bang Plee Samut Prakarn,,1995.0,6.0,16.0,905.0,,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,13.64070807106645,100.7325207928716,"100 Bang Na-Trat Frontage Rd, Bang Chalong, Bang Phli District, Samut Prakan 10540泰國",Samut Prakan,Bang Phli
2418,Thana City Prestige,Bang Plee Samut Prakarn,,1995.0,1.0,16.0,200.0,,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,13.63709667106645,100.7277983928716,"JPPH+R4M, Bang Chalong, Bang Phli District, Samut Prakan 10540泰國",Samut Prakan,Bang Phli
2419,Thana Place King Kaew,Bang Plee Samut Prakarn,- m.,1996.0,15.0,6.0,465.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,13.674016571066453,100.7084465928716,"91 Moo 15, Soi Kingkaew 21 Kingkaew Road, Tambon Bangplee Yai Amphoe Bangplee Samutprakarn, 10540, 10540泰國",Samut Prakan,Bang Phli
2420,Thanaporn Place Condominium,Muang Nonthaburi Nonthaburi,,,2.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.868335932432393,100.4908697259578,"34 Rattanathibet Rd, Tambon Bang Kraso, Mueang Nonthaburi District, Nonthaburi 11000泰國",Nonthaburi,Mueang Nonthaburi
2421,Thanthip Garden Place,Muang Chiang Mai Chiang Mai,,,1.0,8.0,,,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,18.79363133243239,98.9519859259578,"1 Suthep Rd, Tambon Su Thep, Mueang Chiang Mai District, Chiang Mai 50200泰國",Chiang Mai,Mueang Chiang Mai
2422,The 8 Collection,Phra Nakhon Bangkok,2.4 m.,2019.0,1.0,7.0,77.0,70.0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,13.761418232432392,100.5053258259578,"ถนน วิสุทธิกษัตริย์ Bang Khun Phrom, Phra Nakhon, Bangkok 10200泰國",Bangkok,Phra Nakhon
2423,The 88 Condo Hua Hin,Hua Hin Prachaubkirikhan,- m.,2016.0,3.0,7.0,252.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,12.556425632432392,99.9380772259578,"42 ซอยหัวหิน 88 Hua Hin, Hua Hin District, Prachuap Khiri Khan 77110泰國",Prachuap Khiri Khan,Hua Hin
2424,The A4 Grand Condo,Muang Rayong Rayong,,2017.0,2.0,8.0,150.0,,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,12.708101332432392,101.2406186259578,"25/, Soi 11, Thap Ma, Mueang Rayong District, Rayong 21000泰國",Rayong,Mueang Rayong
2425,The Ace Ekamai,Watthana Bangkok,2.5 m.,2016.0,1.0,8.0,69.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,13.729170432432392,100.5934847259578,"88 Charoen Chai Alley, Khlong Tan Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2426,The Address Art Deco Chidlom,Pathum Wan Bangkok,- m.,2009.0,2.0,22.0,597.0,40.0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,13.748140932432392,100.5459863259578,"9 ซอย สมคิด Lumphini, Pathum Wan, Bangkok 10330泰國",Bangkok,Pathum Wan
2427,The Address Asoke,Ratchathewi Bangkok,2.60 m.,2012.0,1.0,44.0,574.0,45.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,13.749777932432393,100.5620475259578,"1655 Phetchaburi Rd, Makkasan, Ratchathewi, Bangkok 10400泰國",Bangkok,Ratchathewi
2428,The Address Pathumwan,Ratchathewi Bangkok,- m.,2010.0,2.0,8.0,156.0,55.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.751311932432392,100.5329778259578,"470 Phetchaburi Rd, Khwaeng Thanon Phetchaburi, Khet Ratchathewi, Bangkok 10400泰國",Bangkok,Ratchathewi
2429,The Address Phayathai,Ratchathewi Bangkok,2.9 m.,2011.0,1.0,35.0,152.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.759454732432392,100.5317065259578,"489 Thanon Si Ayutthaya, Thung Phaya Thai, Ratchathewi, Bangkok 10400泰國",Bangkok,Ratchathewi
2430,The Address Sathorn,Bang Rak Bangkok,2.8 m.,2012.0,1.0,40.0,562.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,13.722699032432391,100.5257036259578,"98 Sathon Soi 12 Alley, Silom, Bang Rak, Bangkok 10500泰國",Bangkok,Bang Rak
2431,The Address Siam,Ratchathewi Bangkok,- m.,2008.0,1.0,24.0,224.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.75219597106645,100.5342816928716,"456 Phetchaburi Rd, Thanon Phetchaburi, Ratchathewi, Bangkok 10400泰國",Bangkok,Ratchathewi
2432,The Address Sukhumvit 28,Khlong Toei Bangkok,2.8 m.,2011.0,1.0,31.0,246.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.728185732432392,100.5720958259578,"1 Sukhumvit 28 Alley, Khlong Tan, Khlong Toei, Bangkok 10110泰國",Bangkok,Khlong Toei
2433,The Address Sukhumvit 42,Khlong Toei Bangkok,- m.,2009.0,2.0,8.0,214.0,40.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,13.71656007106645,100.5850097928716,"19 Sukhumvit 42, Phra Khanong, Khlong Toei, Bangkok 10110泰國",Bangkok,Khlong Toei
2434,The Address Sukhumvit 61,Watthana Bangkok,- m.,2013.0,1.0,8.0,99.0,65.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.72236167106645,100.5830612928716,"3 ซอย Sukhumvit 61, Khlong Tan Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2435,The Alcove 49,Watthana Bangkok,- m.,2009.0,1.0,8.0,48.0,40.0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,13.729737132432392,100.5760091259578,"Sukhum Vit 49, Khlong Tan Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2436,The Alcove Thonglor 10,Watthana Bangkok,,2010.0,1.0,23.0,135.0,55.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,13.731044132432393,100.5862545259578,"199 Ekkamai Rd, Khlong Tan Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2437,The Amethyst Sukhumvit 39,Watthana Bangkok,,2008.0,1.0,8.0,79.0,35.0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,13.735618232432392,100.5746737259578,38 39 49/3 ถนน สุขุมวิท คลองตันเหนือ วัฒนา Bangkok 10110泰國,Bangkok,Watthana
2438,The Aree Condominium,Phaya Thai Bangkok,,2009.0,1.0,8.0,51.0,40.0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.736508671066453,100.5405167928716,"179 Ratchadamri Rd, Khwaeng Lumphini, Khet Pathum Wan, Bangkok 10330泰國",Bangkok,Phaya Thai
2439,The Astra Chiang Mai,Muang Chiang Mai Chiang Mai,- m.,2016.0,2.0,17.0,589.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,18.777904971066448,98.9994650928716,"Chang Khlan Sub-district, 清邁府直轄縣清邁府 50100泰國",Chiang Mai,Mueang Chiang Mai
2440,The Attribute Hatyai,Hat Yai Songkhla,- m.,2015.0,4.0,7.0,156.0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7.03509687106645,100.5004337928716,"2GP2+25M, Karnjanavanit Soi 5 Rd, Kho Hong, Hat Yai District, Songkhla 90110泰國",Songkhla,Hat Yai
2441,The Avenue Beach,Bang Bo Samut Prakarn,- m.,2012.0,1.0,8.0,77.0,,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.602711171066453,100.8382193928716,"JR3Q+37Q, Soi Mu Ban Bang Na Garden 2, Bang Sao Thong, Bang Sao Thong District, Samut Prakan 10540泰國",Samut Prakan,Bang Bo
2442,The Axis Pattaya,Bang Lamung Chonburi,- m.,2013.0,2.0,20.0,430.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,12.912374432432392,100.8697222259578,"หมู่ที่ 10 144/239 Thanon Thap Phraya, Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
2443,The Bangkok Narathiwas,Sathon Bangkok,- m.,2005.0,5.0,8.0,294.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,13.70897457106645,100.5329958928716,"302 Chan 16 Alley, Lane 4, Thung Wat Don, Sathon, Bangkok 10120泰國",Bangkok,Sathon
2444,The Bangkok Sathon,Sathon Bangkok,- m.,2017.0,1.0,50.0,468.0,,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,13.718604032432392,100.5203217259578,"111 S Sathon Rd, Yan Nawa, Sathon, Bangkok 10120泰國",Bangkok,Sathon
2445,The Bangkok Sathorn - Taksin,Khlong San Bangkok,- m.,2008.0,2.0,8.0,214.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.720527332432392,100.5030457259578,"88 Krung Thon Buri Road, Khlong Ton Sai, Khlong San, Bangkok 10600泰國",Bangkok,Khlong San
2446,The Bangkok Sukhumvit 43,Watthana Bangkok,- m.,2006.0,2.0,7.0,54.0,45.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,13.730633032432392,100.5731266259578,"15 Soi Sukhumvit 43, Khlong Tan Nuea, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2447,The Bangkok Sukhumvit 61,Watthana Bangkok,- m.,2005.0,1.0,8.0,72.0,,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,13.726385332432391,100.5836481259578,"10110, Bangkok, Sukhumvit Rd, Sukhumvit 61, Klongtonnua, Watthana, Bangkok 10110泰國",Bangkok,Watthana
2448,The Bangkok Thanon Sub,Bang Rak Bangkok,- m.,2005.0,3.0,8.0,155.0,,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13.731058732432391,100.5273247259578,"PGJG+CWG, Si Phraya, Bang Rak, Bangkok 10500泰國",Bangkok,Bang Rak
2449,The Bangkok Thonglor,Watthana Bangkok,2.9 m.,2019.0,1.0,31.0,148.0,95.0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.726727632432391,100.5801890259578,"55 Sukhumvit Road, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110泰國",Bangkok,Watthana
2450,The Base Central Pattaya,Bang Lamung Chonburi,- m.,2016.0,3.0,27.0,1112.0,,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,12.930517732432392,100.8836424259578,"หมู่ที่ 10 88/9 ถนน พัทยาสาย 2 Bang Lamung District, Chon Buri 20150泰國",Chonburi,Bang Lamung
2451,The Base Chaengwattana,Pak Kret Nonthaburi,- m.,2013.0,1.0,24.0,1231.0,,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,13.897270832432392,100.5521950259578,"VHW2+WV4, Chaeng Watthana Frontage Rd, Khlong Kluea, Pak Kret District, Nonthaburi 11120泰國",Nonthaburi,Pak Kret
2452,The Base Downtown - Phuket,Muang Phuket Phuket,- m.,2014.0,2.0,7.0,311.0,,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,7.889064432432392,98.3652185259578,"Wichit, Mueang Phuket District, Phuket 83000泰國",Phuket,Mueang Phuket
2453,The Base Garden Rama 9,Bang Kapi Bangkok,2.55 m.,2019.0,1.0,36.0,639.0,55.0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,13.746603732432392,100.6059905259578,"18 Thanon Rama 9, Hua Mak, Bang Kapi District, Bangkok 10240泰國",Bangkok,Bang Kapi
2454,The Base Height - Phuket,Muang Phuket Phuket,- m.,2015.0,1.0,14.0,358.0,47.0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,7.901347132432392,98.3784884259578,"99, 359 Hongyokutis Rd, Tambon Talat Yai, Mueang Phuket District, Phuket 83000泰國",Phuket,Mueang Phuket
2455,The Base Height - Udonthani,Muang Udon Thani Udon Thani,- m.,2013.0,1.0,14.0,408.0,50.0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,17.41135213243239,102.7954627259578,"99 ถนน Watthananuwong, Tambon Mak Khaeng, Mueang Udon Thani District, Udon Thani 41000泰國",Udon Thani,Mueang Udon Thani
