unit_type_id,project_id,project_name,unit_type
3880,1867,Punna Oasis 1,1 Bedroom (N/A sq.m.)
3881,1868,Punna Oasis 2,2 Bedroom  (N/A sq.m.)
3882,1868,Punna Oasis 2,Studio  (N/A sq.m.)
3883,1868,Punna Oasis 2,1 Bedroom (N/A sq.m.)
3884,1869,Punna Residence 1 @ Nimman,No information
3885,1870,Punna Residence 3 @ CMU,No information
3886,1871,Punna Residence 4 @ CMU,No information
3887,1872,Punna Residence 5,No information
3888,1873,Pure Sunset Beach,Studio (33.0 sq.m.)
3889,1873,Pure Sunset Beach,1 Bedroom (N/A sq.m.)
3890,1873,Pure Sunset Beach,2 Bedroom (208.0 sq.m.)
3891,1874,Pyne by Sansiri,3 Bedrooms (98.50 - 113.50 sq.m.)
3892,1874,Pyne by Sansiri,2 Bedrooms (66.50 - 72.50 sq.m.)
3893,1874,Pyne by Sansiri,1 Bedroom (29.50 - 46.50 sq.m.)
3894,1875,Q 1 Sukhumvit,4 Bedroom (288.0 - 296.0 sq.m.)
3895,1875,Q 1 Sukhumvit,Penthouse (350.0 sq.m.)
3896,1875,Q 1 Sukhumvit,3 Bedroom (147.0 - 204.0 sq.m.)
3897,1875,Q 1 Sukhumvit,2 Bedroom (92.0 - 125.0 sq.m.)
3898,1876,Q Asoke,Studio (30.0 sq.m.)
3899,1876,Q Asoke,2 Bedroom (64.0 sq.m.)
3900,1876,Q Asoke,3 Bedroom (137.0 sq.m.)
3901,1876,Q Asoke,1 Bedroom  (45.0 sq.m.)
3902,1877,Q Chidlom - Phetchaburi,2 Bedrooms (63.0 sq.m.)
3903,1877,Q Chidlom - Phetchaburi,1 Bedroom (35.0 - 47.0 sq.m.)
3904,1877,Q Chidlom - Phetchaburi,Duplex (62.0 - 109.50 sq.m.)
3905,1878,Q House Condo Phaholyothin-Chiangrai,No information
3906,1879,Q House Condo Sukhumvit 79,1 Bedroom (26.45 - 32.40 sq.m.)
3907,1879,Q House Condo Sukhumvit 79,2 Bedrooms (43.43 - 60.35 sq.m.)
3908,1880,Q House Sathorn,1 Bedroom (32.0 - 50.0 sq.m.)
3909,1880,Q House Sathorn,Studio (28.0 sq.m.)
3910,1880,Q House Sathorn,2 Bedrooms (57.0 - 84.0 sq.m.)
3911,1881,Q Langsuan,Pool Villa (347.0 - 350.0 sq.m.)
3912,1881,Q Langsuan,3 Bedroom (134.0 - 135.0 sq.m.)
3913,1881,Q Langsuan,Penthouse (458.0 - 466.0 sq.m.)
3914,1881,Q Langsuan,2 Bedroom (73.0 - 117.0 sq.m.)
3915,1882,Q Prasarnmit,1 Bedroom (38.0 sq.m.)
3916,1882,Q Prasarnmit,2 Bedrooms (60.0 - 72.50 sq.m.)
3917,1883,Q Seaside Huahin,2 Bedrooms (64.0 sq.m.)
3918,1883,Q Seaside Huahin,3 Bedrooms (147.0 sq.m.)
3919,1883,Q Seaside Huahin,1 Bedroom (44.0 sq.m.)
3920,1884,QUINTARA MHy’GEN RATCHADA - HUAI KHWANG,No information
3921,1885,QUINTARA TREEHAUS SUKHUMVIT42,2 Bedrooms (46.0 - 55.0 sq.m.)
3922,1885,QUINTARA TREEHAUS SUKHUMVIT42,1 Bedroom (29.0 - 40.0 sq.m.)
3923,1886,Quad Sathon,Studio (23.0 - 29.0 sq.m.)
3924,1887,Quad Suites Silom,2 Bedroom (94.0 sq.m.)
3925,1887,Quad Suites Silom,1 Bedroom (39.0 sq.m.)
3926,1888,Quattro by Sansiri,Penthouse (168.50 - 295.50 sq.m.)
3927,1888,Quattro by Sansiri,1 Bedroom (49.50 - 63.0 sq.m.)
3928,1888,Quattro by Sansiri,2 Bedroom (78.0 - 92.0 sq.m.)
3929,1888,Quattro by Sansiri,3 Bedroom (103.0 - 148.50 sq.m.)
3930,1889,Quinn Ratchada 17,2 Bedrooms (65.0 - 68.0 sq.m.)
3931,1889,Quinn Ratchada 17,1 Bedroom (34.0 - 52.0 sq.m.)
3932,1890,Quinn Sukhumvit 101,No information
3933,1891,Quintara Arte Sukhumvit 52,1 Bedroom (28.0 - 56.0 sq.m.)
3934,1892,Quintara Phume Sukhumvit 39,2 Bedrooms (54.0 - 68.0 sq.m.)
3935,1892,Quintara Phume Sukhumvit 39,1 Bedroom (28.0 - 45.0 sq.m.)
3936,1893,REACH Phahon Yothin 52,1 Bedroom (30.0 sq.m.)
3937,1894,RESTA PANO,No information
3938,1895,RHYTHM CHAROENKRUNG PAVILLION,4 Bedrooms (184.0 - 228.0 sq.m.)
3939,1895,RHYTHM CHAROENKRUNG PAVILLION,1 Bedroom Plus (43.50 sq.m.)
3940,1895,RHYTHM CHAROENKRUNG PAVILLION,2 Bedrooms (75.50 - 128.50 sq.m.)
3941,1895,RHYTHM CHAROENKRUNG PAVILLION,1 Bedroom (35.0 sq.m.)
3942,1895,RHYTHM CHAROENKRUNG PAVILLION,3 Bedrooms (134.0 - 159.0 sq.m.)
3943,1896,RHYTHM EKKAMAI ESTATE,No information
3944,1897,RYE Huamak,1 Bedroom (30.0 - 0.0 sq.m.)
3945,1898,RYE Sukhumvit 101/1,1 Bedroom (29.0 - 0.0 sq.m.)
3946,1899,RYE Talat Phlu,1 Bedroom (29.0 sq.m.)
3947,1900,Rachwipa Place,No information
3948,1901,Radisson Phuket Mai Khao Beach,Premier Sea View Suite with Private Pool (60.0 sq.m.)
3949,1901,Radisson Phuket Mai Khao Beach,Premier Pool Access Suite (47.0 sq.m.)
3950,1901,Radisson Phuket Mai Khao Beach,Premier Sea View Suite  (47.0 sq.m.)
3951,1901,Radisson Phuket Mai Khao Beach,Deluxe Sea View Studio with Private Pool (56.0 sq.m.)
3952,1901,Radisson Phuket Mai Khao Beach,Grand Sea View Suite with Private Pool (127.0 sq.m.)
3953,1901,Radisson Phuket Mai Khao Beach,Deluxe Sea View Studio (41.0 sq.m.)
3954,1902,Rain Cha Am - Hua Hin,2 Bedroom (56.50 - 69.50 sq.m.)
3955,1902,Rain Cha Am - Hua Hin,1 Bedroom  (39.50 - 45.0 sq.m.)
3956,1903,Raintree Villa,2 Bedroom (N/A sq.m.)
3957,1903,Raintree Villa,1 Bedroom  (N/A sq.m.)
3958,1903,Raintree Villa,3 Bedroom (N/A sq.m.)
3959,1903,Raintree Villa,Studio (N/A sq.m.)
3960,1904,Raj Mansion,No information
3961,1905,Rajvithi City Resort,No information
3962,1906,Rama Harbour view condo,No information
3963,1907,Rama VI Mansion,No information
3964,1908,Ramada Residence,1 Bedroom Plus (37.52 - 39.80 sq.m.)
3965,1908,Ramada Residence,2 Bedrooms (63.16 sq.m.)
3966,1908,Ramada Residence,1 Bedroom (29.45 - 33.59 sq.m.)
3967,1909,Ramada plaza residence,Penthouse (112.0 - 198.0 sq.m.)
3968,1909,Ramada plaza residence,2 Bedrooms (49.0 - 61.0 sq.m.)
3969,1909,Ramada plaza residence,1 Bedroom (24.0 - 35.0 sq.m.)
3970,1910,Ratchaarpa Tower,No information
3971,1911,Ratchada - Thapra Condominium,No information
3972,1912,Ratchada Chuanchom Mansion,No information
3973,1913,Ratchada City 18,No information
3974,1914,Ratchada City Condo,No information
3975,1915,Ratchada Orchid,No information
3976,1916,Ratchada Pavilion,No information
3977,1917,Ratchada Prestige,No information
3978,1918,Ratchaporn Place,Type B (36.0 sq.m.)
3979,1918,Ratchaporn Place,Type A (44.0 sq.m.)
3980,1919,Ratchapruek Condo,No information
3981,1919,Ratchapruek Condo,Deluxe  (38.0 sq.m.)
3982,1919,Ratchapruek Condo,Standard  (31.0 sq.m.)
3983,1919,Ratchapruek Condo,Double Room (62.0 sq.m.)
3984,1919,Ratchapruek Condo,Super Deluxe  (45.0 sq.m.)
3985,1920,Ratchathewi Tower,No information
3986,1921,Ratchayothin Place,No information
3987,1922,Rattanakosin Island,No information
3988,1923,Rattanakosin View Mansion,No information
3989,1924,Raveevan Suites,No information
3990,1925,Rawai Seaview,No information
3991,1926,Rawee Waree Residence,No information
3992,1927,Rayong Riverside Residence,1 Bedroom (31.0 - 62.0 sq.m.)
3993,1928,Reference Sathorn - Wongwianyai,1 Bedroom Plus (32.54 - 53.0 sq.m.)
3994,1928,Reference Sathorn - Wongwianyai,1 Bedroom (31.24 - 31.88 sq.m.)
3995,1928,Reference Sathorn - Wongwianyai,Studio (24.19 - 26.17 sq.m.)
3996,1928,Reference Sathorn - Wongwianyai,2 Bedrooms (70.08 - 72.85 sq.m.)
3997,1929,Reflection Jomtien Beach Pattaya,2 Bedroom (102.93 - 116.04 sq.m.)
3998,1929,Reflection Jomtien Beach Pattaya,1 Bedroom (60.21 - 62.60 sq.m.)
3999,1929,Reflection Jomtien Beach Pattaya,3 Bedroom (217.55 - 217.85 sq.m.)
4000,1929,Reflection Jomtien Beach Pattaya,Duplex (188.79 - 212.39 sq.m.)
4001,1929,Reflection Jomtien Beach Pattaya,Penthouse  (305.0 - 859.0 sq.m.)
4002,1930,Regal Sathon - Naradhiwas,1 Bedroom (32.20 - 40.11 sq.m.)
4003,1930,Regal Sathon - Naradhiwas,Studio (25.80 - 26.17 sq.m.)
4004,1930,Regal Sathon - Naradhiwas,2 Bedrooms (39.61 - 56.16 sq.m.)
4005,1931,Regent Home 1 Phaholyothin 67,Studio (31.0 - 0.0 sq.m.)
4006,1932,Regent Home 10 Changwattana,No information
4007,1933,Regent Home 12 Latphrao 41,2 Bedroom (66.0 - 0.0 sq.m.)
4008,1933,Regent Home 12 Latphrao 41,1 Bedroom (32.0 - 0.0 sq.m.)
4009,1933,Regent Home 12 Latphrao 41,Studio (30.0 - 0.0 sq.m.)
4010,1934,Regent Home 13 Sukhumvit 93,Studio (31.0 - 0.0 sq.m.)
4011,1935,Regent Home 14 Sukhumvit 93,No information
4012,1936,Regent Home 15 Changwattana,Studio (31.0 sq.m.)
4013,1937,Regent Home 16 Phaholyotin 67,No information
4014,1938,Regent Home 19 Sukhumvit 93,No information
4015,1939,Regent Home 2,No information
4016,1940,Regent Home 20 Prachachuen 16,No information
4017,1941,Regent Home 22 Sukhumvit 85,Studio (31.0 sq.m.)
4018,1942,Regent Home 25 Tiwanon,No information
4019,1943,Regent Home 27 Bangson,Type A (28.0 sq.m.)
4020,1943,Regent Home 27 Bangson,Type C (56.0 sq.m.)
4021,1943,Regent Home 27 Bangson,Type B  (56.0 sq.m.)
4022,1944,Regent Home 3,No information
4023,1945,Regent Home 4,Studio (31.0 sq.m.)
4024,1946,Regent Home 5 Ratchada 19,No information
4025,1947,Regent Home 6/1 Prachacheun,No information
4026,1948,Regent Home 6/2 Prachacheun,No information
4027,1949,Regent Home 7 Bang na,No information
4028,1950,Regent Home 9 Sukhumvit 64,No information
4029,1951,Regent Home Bangson Phase 28,No information
4030,1952,Regent Home Sukhumvit 81,1 Bedroom (28.0 - 56.0 sq.m.)
4031,1953,Regent Home Sukhumvit 97/1,1 Bedroom (28.0 sq.m.)
4032,1954,Regent Home Wutthakat,No information
4033,1955,Regent On The Park 5,No information
4034,1956,Regent Orchid Sukhumvit 101,1 Bedroom (28.0 - 33.0 sq.m.)
4035,1957,Regent Orchid Talad Plu,1 Bedroom (30.0 sq.m.)
4036,1958,Regent Ratchada Tower,No information
4037,1959,Regent Royal Place 1,No information
4038,1960,Regent Royal Place 2,No information
4039,1961,Regent Srinakarin Tower,No information
4040,1962,Regent home 18 changwattana-laksi,Studio (30.0 sq.m.)
4041,1963,Regent home bangna,Type B (28.0 sq.m.)
4042,1963,Regent home bangna,Type A (28.0 sq.m.)
4043,1963,Regent home bangna,Type C (28.0 sq.m.)
4044,1963,Regent home bangna,Type D (28.0 sq.m.)
4045,1964,Regent on the Park 1,No information
4046,1965,Regent on the Park 2,No information
4047,1966,Regent on the Park 3,No information
4048,1967,Rende Sukhumvit 23,1 Bedroom (35.04 - 45.17 sq.m.)
4049,1967,Rende Sukhumvit 23,2 Bedroom (74.33 - 79.46 sq.m.)
4050,1968,Renova Residence Chidlom,No information
4051,1969,Residence 187,No information
4052,1970,Residence 52,Penthouse (N/A sq.m.)
4053,1970,Residence 52,1 Bedroom (N/A sq.m.)
4054,1970,Residence 52,3 Bedroom (N/A sq.m.)
4055,1970,Residence 52,2 Bedroom (N/A sq.m.)
4056,1971,Residency Height Condominium,No information
4057,1972,Resorta Yen-akat,1 Bedroom (39.0 - 55.0 sq.m.)
4058,1972,Resorta Yen-akat,2 Bedrooms (64.0 - 78.0 sq.m.)
4059,1972,Resorta Yen-akat,3 Bedrooms (88.0 - 104.0 sq.m.)
4060,1973,Resta Resort Condo,2 Bedroom (N/A sq.m.)
4061,1973,Resta Resort Condo,Duplex (N/A sq.m.)
4062,1973,Resta Resort Condo,1 Bedroom (N/A sq.m.)
4063,1974,Rewadee Condiminium,No information
4064,1975,Rhythm  Ratchada,2 Bedrooms (67.0 - 73.0 sq.m.)
4065,1975,Rhythm  Ratchada,1 Bedroom (35.0 - 46.0 sq.m.)
4066,1976,Rhythm Asoke,2 Bedroom (41.50 sq.m.)
4067,1976,Rhythm Asoke,1 Bedroom  (31.0 sq.m.)
4068,1976,Rhythm Asoke,Studio (21.50 sq.m.)
4069,1977,Rhythm Asoke ll,Studio (22.20 - 27.0 sq.m.)
4070,1977,Rhythm Asoke ll,1 Bedroom  (27.70 - 29.50 sq.m.)
4071,1977,Rhythm Asoke ll,2 Bedroom (42.0 sq.m.)
4072,1978,Rhythm Ekkamai,1 Bedroom (35.0 - 38.0 sq.m.)
4073,1978,Rhythm Ekkamai,2 Bedrooms (70.0 - 80.0 sq.m.)
4074,1979,Rhythm Phahol - Ari,2 Bedroom (65.0 sq.m.)
4075,1979,Rhythm Phahol - Ari,1 Bedroom (35.0 - 46.0 sq.m.)
4076,1980,Rhythm Rangnam,2 Bedrooms (47.0 - 62.0 sq.m.)
4077,1980,Rhythm Rangnam,1 Bedroom (35.0 sq.m.)
4078,1980,Rhythm Rangnam,Studio (28.0 sq.m.)
4079,1981,Rhythm Ratchada - Huai Khwang,1 Bedroom (35.0 - 46.50 sq.m.)
4080,1981,Rhythm Ratchada - Huai Khwang,2 Bedrooms (67.0 - 73.0 sq.m.)
4081,1982,Rhythm Sathorn,2 Bedrooms (62.70 - 65.70 sq.m.)
4082,1982,Rhythm Sathorn,1 Bedroom (35.0 - 55.0 sq.m.)
4083,1983,Rhythm Sathorn - Narathiwas,2 Bedrooms (46.50 - 60.50 sq.m.)
4084,1983,Rhythm Sathorn - Narathiwas,1 Bedroom (35.0 - 38.0 sq.m.)
4085,1984,Rhythm Sukhumvit 36 - 38,1 Bedroom (33.0 - 49.0 sq.m.)
4086,1984,Rhythm Sukhumvit 36 - 38,2 Bedrooms (54.50 - 86.0 sq.m.)
4087,1984,Rhythm Sukhumvit 36 - 38,Studio (24.0 sq.m.)
4088,1985,Rhythm Sukhumvit 42,1 Bedroom (27.0 - 45.0 sq.m.)
4089,1985,Rhythm Sukhumvit 42,2 Bedrooms (56.0 - 80.0 sq.m.)
4090,1986,Rhythm Sukhumvit 44/1,1 Bedroom (31.50 - 48.0 sq.m.)
4091,1986,Rhythm Sukhumvit 44/1,2 Bedrooms (50.70 - 68.50 sq.m.)
4092,1986,Rhythm Sukhumvit 44/1,Duplex (55.20 sq.m.)
4093,1987,Rhythm Sukhumvit 50,1 Bedroom (35.0 - 46.0 sq.m.)
4094,1987,Rhythm Sukhumvit 50,2 Bedroom (65.0 sq.m.)
4095,1988,Rich Park @ Chaophraya,1 Bedroom (28.0 - 32.0 sq.m.)
4096,1989,Rich Park @ Triple Station,Type D (34.63 - 34.49 sq.m.)
4097,1989,Rich Park @ Triple Station,Type B (26.54 - 26.96 sq.m.)
4098,1989,Rich Park @ Triple Station,Type A (28.19 - 28.48 sq.m.)
4099,1989,Rich Park @ Triple Station,Type C (34.82 - 34.96 sq.m.)
4100,1990,Rich Park @Taopoon Interchange,1 Bedroom (28.0 - 30.0 sq.m.)
4101,1991,Rich Park Terminal @Phahonyothin 59,1 Bedroom (24.61 - 34.45 sq.m.)
4102,1992,Richmond Palace,No information
4103,1993,Richpark @ Bangson Station,1 Bedroom (28.0 - 30.0 sq.m.)
4104,1994,Richy Tower,No information
4105,1995,Rill Condo,2 Bedrooms (52.0 - 60.0 sq.m.)
4106,1995,Rill Condo,1 Bedroom (26.0 - 37.0 sq.m.)
4107,1996,Rim Nam Condominium,No information
4108,1997,Rimtara Residence,No information
4109,1998,Rin House,No information
4110,1999,Rise Rama 9,1 Bedroom (25.0 - 33.0 sq.m.)
4111,1999,Rise Rama 9,Duplex (70.0 sq.m.)
4112,1999,Rise Rama 9,2 Bedroom (61.0 sq.m.)
4113,2000,River Heaven,Penthouse (355.0 sq.m.)
4114,2000,River Heaven,1 Bedroom (43.0 sq.m.)
4115,2000,River Heaven,2 Bedroom (N/A sq.m.)
4116,2000,River Heaven,3 Bedroom (N/A sq.m.)
4117,2001,River House Condominium,No information
4118,2002,River Park Condotel,No information
4119,2003,Riverine Place,No information
4120,2004,Riverside Villa,No information
4121,2005,Riviera Muangtongtani,No information
4122,2006,Riviera up,3 Bedroom (105.0 - 119.0 sq.m.)
4123,2006,Riviera up,2 Bedroom (84.0 sq.m.)
4124,2007,Rizzo Condo Bangkrang,2 Bedroom (65.0 sq.m.)
4125,2007,Rizzo Condo Bangkrang,1 Bedroom (32.0 sq.m.)
4126,2008,Rooks Condotel,No information
4127,2009,Royal Beach Condotel,No information
4128,2010,Royal Castle,No information
4129,2011,Royal Cliff Garden,No information
4130,2012,Royal Hill Resort,No information
4131,2013,Royal Nine Residence,No information
4132,2014,Royal Park,No information
4133,2015,Royal Park 3 Ari - Paholyothin,No information
4134,2016,Royal Residence Park,No information
4135,2017,Royal River Place,No information
4136,2018,Royal Tower 3,No information
4137,2019,Royal Tower Condominium,No information
4138,2020,Royce Private Residences,Penthouse (462.0 sq.m.)
4139,2020,Royce Private Residences,4 Bedroom (252.0 - 356.0 sq.m.)
4140,2020,Royce Private Residences,3 Bedroom (143.0 - 178.0 sq.m.)
4141,2020,Royce Private Residences,2 Bedroom (112.0 sq.m.)
4142,2021,Ruamchok Condo View 1,No information
4143,2022,Ruamchok Condo View 2,No information
4144,2023,Ruamjai Heights,No information
4145,2024,Ruamrudee Garden House,No information
4146,2025,Ruamrudee House,No information
4147,2026,Ruamsuk Condo,3 Bedrooms (N/A sq.m.)
4148,2027,Ruan Kum Tower,No information
4149,2028,Ruansap Condo,No information
4150,2029,Rudee Place,No information
4151,2030,Ruenrom Condominium 2,No information
4152,2031,Ruenrudee Condominium,No information
4153,2032,Runesu Thonglor 5,2 Bedroom (51.0 - 75.0 sq.m.)
4154,2032,Runesu Thonglor 5,1 Bedroom (29.0 - 46.0 sq.m.)
4155,2033,Rungrueng Condo Town,2 Bedroom (88.17 - 90.87 sq.m.)
4156,2034,Rungsit Tower Condo,No information
4157,2035,S 1 park,1 Bedroom (21.0 - 29.0 sq.m.)
4158,2036,S Condo Chiangmai,No information
4159,2037,S Condo Sukhumvit 50,No information
4160,2038,S Fifty South Pattaya,Studio (24.0 sq.m.)
4161,2038,S Fifty South Pattaya,1 Bedroom (32.0 - 48.0 sq.m.)
4162,2039,S&S Sukhumvit,Duplex (46.0 - 48.0 sq.m.)
4163,2039,S&S Sukhumvit,2 Bedroom (59.50 - 68.50 sq.m.)
4164,2039,S&S Sukhumvit,1 Bedroom (36.0 sq.m.)
4165,2040,S.C.C. Residence,No information
4166,2041,S.L.D. Condo,No information
4167,2042,S.V. City Rama 3,No information
4168,2043,S1 Rama 9,2 Bedrooms (65.0 sq.m.)
4169,2043,S1 Rama 9,1 Bedroom (32.0 - 48.0 sq.m.)
4170,2044,S47 Sukhumvit,2 Bedroom (DUPLEX-A) (135.81 sq.m.)
4171,2044,S47 Sukhumvit,2 Bedroom (B) (75.70 sq.m.)
4172,2044,S47 Sukhumvit,2 Bedroom (DUPLEX-BL) (143.62 sq.m.)
4173,2044,S47 Sukhumvit,4 Bedroom (DUPLEX-C) (179.59 sq.m.)
4174,2044,S47 Sukhumvit,2 Bedroom (A) (68.56 sq.m.)
4175,2044,S47 Sukhumvit,1 Bedroom (61.67 sq.m.)
4176,2044,S47 Sukhumvit,2 Bedroom (DUPLEX-BR) (143.62 sq.m.)
4177,2044,S47 Sukhumvit,4 Bedroom (DUPLEX-A) (177.73 sq.m.)
4178,2044,S47 Sukhumvit,4 Bedroom (DUPLEX-B) (171.50 sq.m.)
4179,2044,S47 Sukhumvit,3 Bedroom (DUPLEX-D) (165.05 sq.m.)
4180,2045,S9,1 Bedroom (27.50 - 34.65 sq.m.)
4181,2045,S9,2 Bedrooms (45.55 - 59.50 sq.m.)
4182,2045,S9,Studio (25.15 sq.m.)
4183,2046,SASARA Hua Hin,2 Bedrooms (74.0 - 92.0 sq.m.)
4184,2046,SASARA Hua Hin,3 Bedrooms (155.0 - 160.0 sq.m.)
4185,2046,SASARA Hua Hin,1 Bedroom (37.0 - 42.0 sq.m.)
4186,2047,SAVVI ARI 4,Duplex (99.50 sq.m.)
4187,2047,SAVVI ARI 4,1 Bedroom (35.31 - 39.0 sq.m.)
4188,2047,SAVVI ARI 4,2 Bedrooms (62.0 - 76.90 sq.m.)
4189,2047,SAVVI ARI 4,3 Bedrooms (98.50 - 125.0 sq.m.)
4190,2048,SCOPE Langsuan,2 Bedroom (153.0 - 162.0 sq.m.)
4191,2048,SCOPE Langsuan,1 Bedroom (83.0 - 0.0 sq.m.)
4192,2049,SCOPE PROMSRI,1 Bedroom (28.0 - 34.99 sq.m.)
4193,2050,SD Chiang Mai,No information
4194,2051,SENA Kith MRT - Bangkae,1 Bedroom Plus (34.50 sq.m.)
4195,2051,SENA Kith MRT - Bangkae,1 Bedroom (26.0 - 31.50 sq.m.)
4196,2052,SENA Kith MRT Bangkae Phase 2,Type E (35.0 sq.m.)
4197,2052,SENA Kith MRT Bangkae Phase 2,Type D (34.50 sq.m.)
4198,2052,SENA Kith MRT Bangkae Phase 2,Type C (28.0 sq.m.)
4199,2052,SENA Kith MRT Bangkae Phase 2,Type B (26.0 sq.m.)
4200,2052,SENA Kith MRT Bangkae Phase 2,Type A (26.0 sq.m.)
4201,2053,SENA Kith Phetkasem - Phutthamonthon Sai 7,Type B2 (38.0 sq.m.)
4202,2053,SENA Kith Phetkasem - Phutthamonthon Sai 7,Type A1 (25.0 sq.m.)
4203,2054,SIGN Sukhumvit 50,2 Bedrooms (50.23 sq.m.)
4204,2054,SIGN Sukhumvit 50,1 Bedroom (26.14 - 28.68 sq.m.)
4205,2054,SIGN Sukhumvit 50,1 Bedroom Plus (34.60 - 37.34 sq.m.)
4206,2055,SIRI Sri - Lasalle,No information
4207,2056,SJ Residence Bangwaek 63,2 Bedroom (48.0 sq.m.)
4208,2056,SJ Residence Bangwaek 63,1 Bedroom (24.0 sq.m.)
4209,2057,SO Origin Phahol 69 Station,1 Bedroom Smart Closet (28.60 - 28.90 sq.m.)
4210,2057,SO Origin Phahol 69 Station,1 Bedroom Smart Ktichen (30.30 - 30.60 sq.m.)
4211,2057,SO Origin Phahol 69 Station,1 Bedroom Smart Ktichen (28.60 - 28.90 sq.m.)
4212,2057,SO Origin Phahol 69 Station,1 Bedroom (Smart Closet)  (25.30 - 25.50 sq.m.)
4213,2058,SOCIO Inthamara,No information
4214,2059,SOCIO Reference 61,No information
4215,2060,SOHO BANGKOK RATCHADA,No information
4216,2061,SPACE Condominium Phuket,2 Bedrooms (69.0 sq.m.)
4217,2061,SPACE Condominium Phuket,1 Bedroom (27.0 - 39.0 sq.m.)
4218,2062,SR Complex,No information
4219,2063,SUN CITY MRT Yaek Fai Chai,TYPE A (31.0 sq.m.)
4220,2063,SUN CITY MRT Yaek Fai Chai,TYPE A2 (31.0 sq.m.)
4221,2063,SUN CITY MRT Yaek Fai Chai,TYPE B (24.0 sq.m.)
4222,2064,SUPALAI City Resort SUKHUMVIT 107,Studio (28.50 sq.m.)
4223,2064,SUPALAI City Resort SUKHUMVIT 107,1 Bedroom Plus (44.50 - 45.0 sq.m.)
4224,2064,SUPALAI City Resort SUKHUMVIT 107,2 Bedrooms (69.50 sq.m.)
4225,2064,SUPALAI City Resort SUKHUMVIT 107,1 Bedroom (34.50 - 41.50 sq.m.)
4226,2065,SYM Vibha - Ladprao,1 Bedroom 1 Bathroom (32.0 - 47.0 sq.m.)
4227,2065,SYM Vibha - Ladprao,2 Bedroom 1 Bathroom (53.0 - 64.0 sq.m.)
4228,2065,SYM Vibha - Ladprao,2 Bedroom 2 Bathroom (84.0 - 110.0 sq.m.)
4229,2065,SYM Vibha - Ladprao,Studio (27.0 sq.m.)
4230,2066,Sabai Sabai Condo Sukhumvit 115,1 Bedroom (31.0 - 0.0 sq.m.)
4231,2067,Saichol Mansion,No information
4232,2068,Sailom Condotel,No information
4233,2069,Sailom Suite,No information
4234,2070,Saitharn Condominium,No information
4235,2071,Saladaeng Colonnade,No information
4236,2072,Saladaeng Executive,No information
4237,2073,Saladaeng One,Penthouse (420.0 sq.m.)
4238,2073,Saladaeng One,3 Bedrooms (216.0 sq.m.)
4239,2073,Saladaeng One,2 Bedrooms Duplex (106.0 - 122.0 sq.m.)
4240,2073,Saladaeng One,1 Bedroom (50.0 - 57.0 sq.m.)
4241,2073,Saladaeng One,2 Bedrooms (106.0 - 122.0 sq.m.)
4242,2074,Saladaeng Residences,3 Bedroom (161.0 - 206.0 sq.m.)
4243,2074,Saladaeng Residences,2 Bedroom (89.0 - 121.0 sq.m.)
4244,2074,Saladaeng Residences,1 Bedroom (60.0 - 66.0 sq.m.)
4245,2074,Saladaeng Residences,Penthouse (393.0 sq.m.)
4246,2075,Salaya Condo,2 Bedroom (54.0 sq.m.)
4247,2075,Salaya Condo,1 Bedroom (27.0 - 34.0 sq.m.)
4248,2076,Salintara,No information
4249,2077,Sammakorn Ramkhamhaeng,No information
4250,2078,Sampoom Garden,No information
4251,2079,Samran Mansion,No information
4252,2080,Sands Condominium,No information
4253,2081,Santorini (Huahin Cliff View),No information
4254,2082,Sapphire Rama III,1 Bedroom (34.30 - 42.34 sq.m.)
4255,2082,Sapphire Rama III,2 Bedrooms (43.40 - 53.50 sq.m.)
4256,2082,Sapphire Rama III,Duplex (57.10 - 59.50 sq.m.)
4257,2082,Sapphire Rama III,Penthouse (94.30 sq.m.)
4258,2083,Saranjai Mansion,3 Bedroom (138.0 sq.m.)
4259,2083,Saranjai Mansion,2 Bedroom (N/A sq.m.)
4260,2083,Saranjai Mansion,1 Bedroom  (N/A sq.m.)
4261,2083,Saranjai Mansion,Studio (35.0 sq.m.)
4262,2084,Saranville @ Happy Land,1 Bedroom (27.0 - 40.0 sq.m.)
4263,2085,Sari by Sansiri,1 Bedroom (33.50 - 48.0 sq.m.)
4264,2085,Sari by Sansiri,2 Bedroom (57.50 - 77.0 sq.m.)
4265,2086,Sarin Place,No information
4266,2087,Sathitpirom Condo Town,No information
4267,2088,Sathorn Bridge Tower,No information
4268,2089,Sathorn Condo Place,No information
4269,2090,Sathorn Crest,No information
4270,2091,Sathorn Gallery Residences,4 Bedroom (270.0 - 0.0 sq.m.)
4271,2091,Sathorn Gallery Residences,3 Bedroom (200.0 - 0.0 sq.m.)
4272,2092,Sathorn Gardens,No information
4273,2093,Sathorn Happy Land Tower,No information
4274,2094,Sathorn Heritage,Studio (39.25 sq.m.)
4275,2094,Sathorn Heritage,1 Bedroom  (64.0 sq.m.)
4276,2094,Sathorn Heritage,Penthouse  (666.0 - 671.0 sq.m.)
4277,2094,Sathorn Heritage,2 Bedroom (121.0 sq.m.)
4278,2094,Sathorn Heritage,3 Bedroom (179.05 - 188.50 sq.m.)
4279,2095,Sathorn House,No information
4280,2096,Sathorn Park Place,No information
4281,2097,Sathorn Place,No information
4282,2098,Sathorn Plus By The Garden,No information
4283,2099,Sathorn Plus On The Pond,No information
