unit_type_id,project_id,project_name,unit_type
3500,1654,Palm Condotown 1,No information
3501,1655,Palm Pavilion Thepharak,No information
3502,1656,Palm Springs Nimman Areca,No information
3503,1657,Palm Springs Nimman Fountain,No information
3504,1658,Palm Springs Nimman Parlor,1 Bedroom (27.50 - 40.0 sq.m.)
3505,1659,Palm Springs Nimman Phoenix,1 Bedroom (27.50 - 42.75 sq.m.)
3506,1659,Palm Springs Nimman Phoenix,2 Bedroom (70.25 sq.m.)
3507,1660,Palm Springs Nimman Royal,No information
3508,1661,Panburi,No information
3509,1662,Panchalae Boutique Residences,No information
3510,1663,Panchasarp Suite Ratchada-Ladprao,No information
3511,1664,Pandao Place,No information
3512,1665,Pano Ville,No information
3513,1666,Pansook The Urban Condo,No information
3514,1667,Panya Resort Condominium,No information
3515,1668,Paradise Beach Residence,No information
3516,1669,Paradise Ocean View,No information
3517,1670,Paradise Park Jomtien Resort,No information
3518,1671,Parano Condo @ Chiangmai,No information
3519,1672,Parc Exo Kaset - Navamintra,1 Bedroom (33.50 - 47.75 sq.m.)
3520,1672,Parc Exo Kaset - Navamintra,2 Bedroom (49.50 - 58.0 sq.m.)
3521,1673,Parc Residence @ Phahol,1 Bedroom (29.0 - 37.0 sq.m.)
3522,1674,Park 24,2 Bedrooms (52.0 - 54.0 sq.m.)
3523,1674,Park 24,1 Bedroom (27.0 - 38.0 sq.m.)
3524,1675,Park Beach,No information
3525,1676,Park Condo Dream Buri Ram,No information
3526,1677,Park Condo Dream Kanchanaburi,Type 1B-A (26.66 sq.m.)
3527,1677,Park Condo Dream Kanchanaburi,Type 1B-B (28.77 sq.m.)
3528,1677,Park Condo Dream Kanchanaburi,Type 1B-C (35.74 sq.m.)
3529,1678,Park Condo Dream Maesot,1 Bedroom A (27.42 - 0.0 sq.m.)
3530,1678,Park Condo Dream Maesot,1 Bedroom B (29.76 - 0.0 sq.m.)
3531,1678,Park Condo Dream Maesot,1 Bedroom C (32.80 - 0.0 sq.m.)
3532,1679,Park Condo Dream Nakhon Ratchasima,Type 1B-C (35.0 sq.m.)
3533,1679,Park Condo Dream Nakhon Ratchasima,Type 1B-A (28.0 sq.m.)
3534,1679,Park Condo Dream Nakhon Ratchasima,Type 1B-B (31.0 sq.m.)
3535,1679,Park Condo Dream Nakhon Ratchasima,Type 1B-D (37.0 sq.m.)
3536,1679,Park Condo Dream Nakhon Ratchasima,Type 1B-E (40.0 sq.m.)
3537,1680,Park Condo Dream Nakhonsawan,No information
3538,1681,Park Condo Dream Prachinburi,No information
3539,1682,Park Court Sukhumvit 77,3 Bedroom (282.03 - 287.21 sq.m.)
3540,1683,Park Lane Resort,No information
3541,1684,Park Ploenchit,No information
3542,1685,Park Ramindra,No information
3543,1686,Park Royal 2,No information
3544,1687,Park Royal 3,No information
3545,1688,Park Siri Condo Resort Bangsaen,Executive (45.0 - 48.0 sq.m.)
3546,1688,Park Siri Condo Resort Bangsaen,Deluxe (30.0 - 33.0 sq.m.)
3547,1689,Park View  Vibhavadi,Studio (N/A sq.m.)
3548,1689,Park View  Vibhavadi,1 Bedroom  (N/A sq.m.)
3549,1689,Park View  Vibhavadi,2 Bedroom (N/A sq.m.)
3550,1690,Park Village Onnut - Suvarnabhumi,Duplex (49.0 - 80.0 sq.m.)
3551,1690,Park Village Onnut - Suvarnabhumi,2 Bedroom (132.0 sq.m.)
3552,1690,Park Village Onnut - Suvarnabhumi,Studio (31.0 - 37.0 sq.m.)
3553,1691,Parque Phutthabucha 48,1 Bedroom (26.0 - 38.66 sq.m.)
3554,1691,Parque Phutthabucha 48,2 Bedrooms (51.0 - 57.0 sq.m.)
3555,1692,Patchara Place,No information
3556,1693,Pathumwan Oasis,No information
3557,1694,Pathumwan Place,No information
3558,1695,Pathumwan Resort,No information
3559,1696,Patong Bay Hill Phase 2,No information
3560,1697,Patong Bay Seaview Residence,1 Bedroom (45.50 sq.m.)
3561,1698,Patong Grand Condotel,No information
3562,1699,Patong Loft Condominium,No information
3563,1700,Patong Tower condominium,1 Bedroom (64.0 - 76.0 sq.m.)
3564,1700,Patong Tower condominium,2 Bedroom (64.0 - 0.0 sq.m.)
3565,1700,Patong Tower condominium,2 Bedroom Deluxe (146.0 - 0.0 sq.m.)
3566,1701,Pattanachat Place,No information
3567,1702,Pattanakarn Life Complex,No information
3568,1703,Pattarapa Place,No information
3569,1704,Pattaya Beach,No information
3570,1705,Pattaya City Resort,3 Bedrooms (138.0 sq.m.)
3571,1705,Pattaya City Resort,2 Bedrooms (122.0 - 166.0 sq.m.)
3572,1705,Pattaya City Resort,1 Bedroom (65.0 sq.m.)
3573,1706,Pattaya Condotel Chain,No information
3574,1707,Pattaya Del Rey,No information
3575,1708,Pattaya Heights,No information
3576,1709,Pattaya Hill Resort,No information
3577,1710,Pattaya Housing Authority,No information
3578,1711,Pattaya Klang Center Point,No information
3579,1712,Pattaya Plaza Condotel,No information
3580,1713,Pattaya Posh,2 Bedrooms (49.35 - 84.40 sq.m.)
3581,1713,Pattaya Posh,1 Bedroom (27.10 - 37.25 sq.m.)
3582,1713,Pattaya Posh,Studio  (22.45 - 27.55 sq.m.)
3583,1713,Pattaya Posh,3 Bedrooms (147.72 sq.m.)
3584,1714,Pattaya tower,No information
3585,1715,Pause ID,1 Bedroom (24.80 - 26.90 sq.m.)
3586,1715,Pause ID,Studio  (20.50 - 23.80 sq.m.)
3587,1715,Pause ID,2 Bedroom (30.14 - 36.65 sq.m.)
3588,1716,Pause Sukhumvit 107,1 Bedroom (27.0 - 32.0 sq.m.)
3589,1716,Pause Sukhumvit 107,Studio  (25.0 - 29.0 sq.m.)
3590,1716,Pause Sukhumvit 107,2 Bedroom (43.0 - 49.0 sq.m.)
3591,1717,Pause Sukhumvit 115,Type B (26.50 - 30.90 sq.m.)
3592,1717,Pause Sukhumvit 115,Type B Plus (35.60 sq.m.)
3593,1717,Pause Sukhumvit 115,Type Bs (20.80 - 21.80 sq.m.)
3594,1718,Peak Condominium,No information
3595,1719,Pearl Garden,1 Bedroom (67.43 sq.m.)
3596,1719,Pearl Garden,2 Bedroom (N/A sq.m.)
3597,1719,Pearl Garden,3 Bedroom (174.41 sq.m.)
3598,1720,Pearl Residences Sukhumvit 24,3 Bedrooms (109.0 - 117.0 sq.m.)
3599,1720,Pearl Residences Sukhumvit 24,2 Bedrooms Plus (117.0 - 122.0 sq.m.)
3600,1720,Pearl Residences Sukhumvit 24,2 Bedroom (82.0 - 96.0 sq.m.)
3601,1720,Pearl Residences Sukhumvit 24,1 Bedroom (40.0 - 65.0 sq.m.)
3602,1721,Pela Wutthakat,Duplex (45.50 - 92.0 sq.m.)
3603,1721,Pela Wutthakat,1 Bedroom (33.0 - 54.50 sq.m.)
3604,1721,Pela Wutthakat,2 Bedrooms (58.0 - 109.0 sq.m.)
3605,1722,Penroong Condo View,No information
3606,1723,Pensiri Place,No information
3607,1724,Penthouse Condominium 2,No information
3608,1725,Penthouse Condominium 3,No information
3609,1726,Petch 9 Tower,No information
3610,1727,Phahol Metro,2 Bedrooms (N/A sq.m.)
3611,1727,Phahol Metro,Studio (N/A sq.m.)
3612,1727,Phahol Metro,1 Bedroom (N/A sq.m.)
3613,1728,Phahonyothin Park Condominium,No information
3614,1729,Phanason City Condominium,No information
3615,1730,Phasuk Place,No information
3616,1731,Phatphairin Condotown,No information
3617,1732,Phatsana Garden,No information
3618,1733,Phattara Sripat Tower,No information
3619,1734,Phayapirom Regent Taksin-Sathorn,No information
3620,1735,Phayathai Place,No information
3621,1736,Phayathai Plaza,No information
3622,1737,Phirom Garden Residence,3 Bedroom (280.0 - 0.0 sq.m.)
3623,1737,Phirom Garden Residence,4 Bedroom (320.0 - 0.0 sq.m.)
3624,1738,Phuket Avenue Condo,No information
3625,1739,Phuket Housing (Thalang),No information
3626,1740,Phuket Palace,No information
3627,1741,Phuket Villa Patong Beach,2 Bedrooms (80.0 - 90.0 sq.m.)
3628,1741,Phuket Villa Patong Beach,1 Bedroom (40.0 - 70.0 sq.m.)
3629,1742,Phuphatara Rayong,No information
3630,1743,Phyll Phahol 34,Type A (25.0 sq.m.)
3631,1743,Phyll Phahol 34,Type C (35.0 sq.m.)
3632,1743,Phyll Phahol 34,Type B (28.0 sq.m.)
3633,1744,Pi Condominium,Studio (25.70 - 25.78 sq.m.)
3634,1744,Pi Condominium,1 Bedroom (32.50 - 33.33 sq.m.)
3635,1745,Piboon Condoville,No information
3636,1746,Piemrak Ratchadapisek-Thapra,No information
3637,1747,Pier 93,2 Bedroom (84.20 sq.m.)
3638,1747,Pier 93,1 Bedroom (30.39 sq.m.)
3639,1748,Pikul Place,No information
3640,1749,Ping Condo The Center piece,Studio (30.0 sq.m.)
3641,1749,Ping Condo The Center piece,1 Bedroom  (45.0 sq.m.)
3642,1749,Ping Condo The Center piece,2 Bedroom (60.0 sq.m.)
3643,1750,Ping plus Condo,No information
3644,1751,Pingpha,No information
3645,1752,Pinklao River Park View,No information
3646,1753,Pinkrao Pavilion,No information
3647,1754,Pipat Place,No information
3648,1755,Pisawit Tower,No information
3649,1756,Piya Residence,No information
3650,1757,Piyaphirom,No information
3651,1758,Platinum Bay,1 Bedroom TYPE A (28.0 - 0.0 sq.m.)
3652,1758,Platinum Bay,1 Bedroom TYPE E (38.0 - 0.0 sq.m.)
3653,1758,Platinum Bay,1 Bedroom TYPE B (38.0 - 0.0 sq.m.)
3654,1758,Platinum Bay,1 Bedroom TYPE D (35.80 - 0.0 sq.m.)
3655,1758,Platinum Bay,1 Bedroom TYPE C (38.20 - 0.0 sq.m.)
3656,1758,Platinum Bay,1 Bedroom TYPE B+ (38.0 - 0.0 sq.m.)
3657,1759,Platinum Place Condo,No information
3658,1760,Platinum Place Condo Eastern Seaboard,No information
3659,1761,Play Condominium,1 Bedroom (30.0 - 49.0 sq.m.)
3660,1761,Play Condominium,2 Bedroom (57.0 - 95.0 sq.m.)
3661,1762,Ploen Ploen Bangbuathong - Westgate,2 Bedroom (43.0 sq.m.)
3662,1762,Ploen Ploen Bangbuathong - Westgate,1 Bedroom (29.0 - 35.0 sq.m.)
3663,1763,Ploen Ploen Bangbuathong - Westgate 2,1 Bedroom (35.0 sq.m.)
3664,1763,Ploen Ploen Bangbuathong - Westgate 2,1 Bedroom (36.0 sq.m.)
3665,1763,Ploen Ploen Bangbuathong - Westgate 2,2 Bedrooms (48.0 sq.m.)
3666,1763,Ploen Ploen Bangbuathong - Westgate 2,1 Bedroom (32.0 sq.m.)
3667,1763,Ploen Ploen Bangbuathong - Westgate 2,2 Bedrooms (46.0 sq.m.)
3668,1763,Ploen Ploen Bangbuathong - Westgate 2,1 Bedroom (33.50 sq.m.)
3669,1763,Ploen Ploen Bangbuathong - Westgate 2,2 Bedrooms (43.0 sq.m.)
3670,1764,Ploen Ploen Chaengwattana - Pak Kret,No information
3671,1765,Ploen Ploen Pak Kret - Chaengwattana 2,No information
3672,1766,Ploen Ploen Plus Rangsit - Future Park,1 Bedroom (27.0 sq.m.)
3673,1766,Ploen Ploen Plus Rangsit - Future Park,1 Bedroom (32.50 sq.m.)
3674,1766,Ploen Ploen Plus Rangsit - Future Park,1 Bedroom (33.0 sq.m.)
3675,1766,Ploen Ploen Plus Rangsit - Future Park,1 Bedroom (36.0 sq.m.)
3676,1766,Ploen Ploen Plus Rangsit - Future Park,2 Bedrooms (43.50 sq.m.)
3677,1766,Ploen Ploen Plus Rangsit - Future Park,2 Bedrooms (44.0 sq.m.)
3678,1766,Ploen Ploen Plus Rangsit - Future Park,1 Bedroom (34.50 sq.m.)
3679,1766,Ploen Ploen Plus Rangsit - Future Park,2 Bedrooms (45.50 sq.m.)
3680,1767,Ploen Ploen Rama 5 - Ratchaphruek,1 Bedroom (33.50 sq.m.)
3681,1767,Ploen Ploen Rama 5 - Ratchaphruek,1 Bedroom (34.50 sq.m.)
3682,1767,Ploen Ploen Rama 5 - Ratchaphruek,2 Bedrooms (43.50 sq.m.)
3683,1767,Ploen Ploen Rama 5 - Ratchaphruek,1 Bedroom (33.0 sq.m.)
3684,1767,Ploen Ploen Rama 5 - Ratchaphruek,2 Bedrooms (43.0 sq.m.)
3685,1768,Ploen Ploen Rama 7 - Bang Kruai 1,1 Bedroom (32.50 sq.m.)
3686,1768,Ploen Ploen Rama 7 - Bang Kruai 1,1 Bedroom (35.0 sq.m.)
3687,1768,Ploen Ploen Rama 7 - Bang Kruai 1,1 Bedroom (33.50 sq.m.)
3688,1768,Ploen Ploen Rama 7 - Bang Kruai 1,1 Bedroom (34.0 sq.m.)
3689,1768,Ploen Ploen Rama 7 - Bang Kruai 1,2 Bedrooms (43.50 sq.m.)
3690,1768,Ploen Ploen Rama 7 - Bang Kruai 1,1 Bedroom (33.0 sq.m.)
3691,1769,Ploen Ploen Rama 7 - Bang Kruai 2,2 Bedrooms (43.0 sq.m.)
3692,1769,Ploen Ploen Rama 7 - Bang Kruai 2,1 Bedroom (33.0 sq.m.)
3693,1769,Ploen Ploen Rama 7 - Bang Kruai 2,2 Bedrooms (42.50 sq.m.)
3694,1769,Ploen Ploen Rama 7 - Bang Kruai 2,1 Bedroom (32.50 sq.m.)
3695,1770,"Ploen Ploen Rangsit - Workpoint 1,2",No information
3696,1771,"Ploen Ploen Rangsit - Workpoint 3,4",No information
3697,1772,Ploen Ploen Rangsit - Workpoint 5,1 Bedroom (32.50 - 0.0 sq.m.)
3698,1772,Ploen Ploen Rangsit - Workpoint 5,2 Bedroom (43.50 - 0.0 sq.m.)
3699,1772,Ploen Ploen Rangsit - Workpoint 5,1 Bedroom (34.0 - 0.0 sq.m.)
3700,1772,Ploen Ploen Rangsit - Workpoint 5,1 Bedroom (35.0 - 0.0 sq.m.)
3701,1773,Ploen Ploen Ratchaphruek - Pinklao 2,2 Bedrooms (50.0 sq.m.)
3702,1773,Ploen Ploen Ratchaphruek - Pinklao 2,1 Bedroom (34.0 sq.m.)
3703,1773,Ploen Ploen Ratchaphruek - Pinklao 2,1 Bedroom (33.50 sq.m.)
3704,1773,Ploen Ploen Ratchaphruek - Pinklao 2,1 Bedroom (33.0 sq.m.)
3705,1773,Ploen Ploen Ratchaphruek - Pinklao 2,1 Bedroom (31.50 sq.m.)
3706,1773,Ploen Ploen Ratchaphruek - Pinklao 2,2 Bedrooms (54.0 sq.m.)
3707,1773,Ploen Ploen Ratchaphruek - Pinklao 2,2 Bedrooms (52.50 sq.m.)
3708,1773,Ploen Ploen Ratchaphruek - Pinklao 2,2 Bedrooms (45.50 sq.m.)
3709,1774,Ploen Ploen Samakee - Tiwanon,No information
3710,1775,Ploen Ploen Sanambinnam - Rattanathibet,1 Bedroom (34.50 sq.m.)
3711,1775,Ploen Ploen Sanambinnam - Rattanathibet,1 Bedroom (32.50 sq.m.)
3712,1775,Ploen Ploen Sanambinnam - Rattanathibet,2 Bedrooms (43.0 sq.m.)
3713,1775,Ploen Ploen Sanambinnam - Rattanathibet,1 Bedroom (33.50 sq.m.)
3714,1776,Ploen Ploen Tiwanon - Pakkred 2,2 Bedroom (43.0 sq.m.)
3715,1776,Ploen Ploen Tiwanon - Pakkred 2,1 Bedroom (32.0 - 35.0 sq.m.)
3716,1777,Ploenchit Terrace,No information
3717,1778,Plum Chaengwattana - Donmuang,1 Bedroom (26.0 sq.m.)
3718,1778,Plum Chaengwattana - Donmuang,Studio (22.35 - 24.35 sq.m.)
3719,1778,Plum Chaengwattana - Donmuang,1 Bedroom with walk-in closet (27.25 - 31.25 sq.m.)
3720,1778,Plum Chaengwattana - Donmuang,1 Bedroom Plus (34.50 - 34.80 sq.m.)
3721,1779,Plum Condo Bangkae,1 Bedroom  (30.0 sq.m.)
3722,1779,Plum Condo Bangkae,2 Bedroom (45.0 sq.m.)
3723,1779,Plum Condo Bangkae,Studio (22.50 sq.m.)
3724,1780,Plum Condo Bangyai Station,2 Bedroom (45.50 sq.m.)
3725,1780,Plum Condo Bangyai Station,1 Bedroom (22.50 sq.m.)
3726,1781,Plum Condo Central Station,1 Bedroom (23.50 - 26.25 sq.m.)
3727,1781,Plum Condo Central Station,2 Bedroom (48.0 - 50.0 sq.m.)
3728,1782,Plum Condo Central Station Phase 2,2 Bedrooms (48.0 sq.m.)
3729,1782,Plum Condo Central Station Phase 2,1 Bedroom (23.50 - 26.25 sq.m.)
3730,1783,Plum Condo Chaengwattana Station,2 Bedroom (34.95 - 45.0 sq.m.)
3731,1783,Plum Condo Chaengwattana Station,1 Bedroom (22.50 - 26.0 sq.m.)
3732,1784,Plum Condo Chaengwattana Station Phase 2,Combine (45.0 sq.m.)
3733,1784,Plum Condo Chaengwattana Station Phase 2,1 Bedroom (23.0 - 26.50 sq.m.)
3734,1785,Plum Condo Chaengwattana Station Phase 3,1 Bedroom (22.50 - 26.0 sq.m.)
3735,1785,Plum Condo Chaengwattana Station Phase 3,2 Bedrooms (34.95 - 45.0 sq.m.)
3736,1786,Plum Condo Chokchai 4,Combine  (48.50 sq.m.)
3737,1786,Plum Condo Chokchai 4,1 Bedroom Plus (32.50 - 35.50 sq.m.)
3738,1786,Plum Condo Chokchai 4,1 Bedroom (22.50 - 24.50 sq.m.)
3739,1787,Plum Condo Extra Rama 2,2 Bedroom (46.23 sq.m.)
3740,1787,Plum Condo Extra Rama 2,Studio (22.87 sq.m.)
3741,1787,Plum Condo Extra Rama 2,1 Bedroom  (28.78 sq.m.)
3742,1788,Plum Condo Ladprao 101,1 Bedroom (22.50 sq.m.)
3743,1789,Plum Condo Laemchabang,2 Bedroom (70.0 sq.m.)
3744,1789,Plum Condo Laemchabang,1 Bedroom  (28.35 sq.m.)
3745,1789,Plum Condo Laemchabang,Studio (22.70 sq.m.)
3746,1790,Plum Condo Mix Chaengwattana,2 Bedroom (Combine) (45.0 sq.m.)
3747,1790,Plum Condo Mix Chaengwattana,1 Bedroom Plus (34.95 sq.m.)
3748,1790,Plum Condo Mix Chaengwattana,1 Bedroom (22.50 - 26.0 sq.m.)
3749,1791,Plum Condo Nawamin,Studio (28.50 sq.m.)
3750,1792,Plum Condo Park Rangsit,2 Bedroom (43.0 - 52.0 sq.m.)
3751,1792,Plum Condo Park Rangsit,1 Bedroom (21.50 - 26.0 sq.m.)
3752,1793,Plum Condo Phaholyothin 89,Studio (28.0 sq.m.)
3753,1793,Plum Condo Phaholyothin 89,PETITE (22.0 sq.m.)
3754,1794,Plum Condo Pinklao Station,2 Bedroom (49.50 sq.m.)
3755,1794,Plum Condo Pinklao Station,1 Bedroom (24.50 - 26.50 sq.m.)
3756,1795,Plum Condo Ram 60 Interchange,1 Bedroom (22.50 - 26.0 sq.m.)
3757,1795,Plum Condo Ram 60 Interchange,1 Bedroom Plus (34.95 sq.m.)
3758,1796,Plum Condo Ramkhamhaeng Station,2 Bedroom  (46.0 sq.m.)
3759,1796,Plum Condo Ramkhamhaeng Station,1 Bedroom Plus (39.0 sq.m.)
3760,1796,Plum Condo Ramkhamhaeng Station,1 Bedroom (26.0 sq.m.)
3761,1796,Plum Condo Ramkhamhaeng Station,1 Bedroom (22.50 sq.m.)
3762,1797,Plum Condo Rangsit Alive,Combined (52.50 sq.m.)
3763,1797,Plum Condo Rangsit Alive,1 Bedroom (26.25 sq.m.)
3764,1797,Plum Condo Rangsit Alive,1 Bedroom Plus (34.50 sq.m.)
3765,1798,Plum Condo Samakkhi,Studio (22.50 - 28.0 sq.m.)
3766,1799,Plum Condo Saphanmai Station,1 Bedroom  (22.75 - 31.25 sq.m.)
3767,1799,Plum Condo Saphanmai Station,1 Bedroom Plus (33.50 - 39.50 sq.m.)
3768,1800,Plum Condo Sukhumvit 62,2 Bedrooms (34.75 - 35.0 sq.m.)
3769,1800,Plum Condo Sukhumvit 62,1 Bedroom (28.50 - 32.50 sq.m.)
3770,1800,Plum Condo Sukhumvit 62,Studio (23.75 - 24.50 sq.m.)
3771,1801,Plum Condo Sukhumvit 97.1,1 Bedroom Plus (33.75 - 34.25 sq.m.)
3772,1801,Plum Condo Sukhumvit 97.1,Studio (22.0 - 23.0 sq.m.)
3773,1801,Plum Condo Sukhumvit 97.1,1 Bedroom (25.50 - 31.75 sq.m.)
3774,1802,Plum Rama 2,No information
3775,1803,Plus 38 Hip,No information
3776,1804,Plus 67,No information
3777,1805,Plus Condo Ayutthaya,1 Bedroom (27.40 - 34.90 sq.m.)
3778,1805,Plus Condo Ayutthaya,2 Bedroom (54.80 sq.m.)
3779,1806,Plus Condo Ayutthaya Park,1 Bedroom (27.45 - 33.72 sq.m.)
3780,1807,Plus Condo Hat Yai,2 Bedroom (57.0 - 60.0 sq.m.)
3781,1807,Plus Condo Hat Yai,1 Bedroom (30.0 - 43.0 sq.m.)
3782,1808,Plus Condo Hat Yai 2,1 Bedroom (30.0 - 43.0 sq.m.)
3783,1808,Plus Condo Hat Yai 2,Duplex (51.0 - 72.0 sq.m.)
3784,1808,Plus Condo Hat Yai 2,2 Bedroom (60.0 - 63.0 sq.m.)
3785,1809,Plus Condo Hatyai 30 m.,2 Bedroom (56.70 - 66.40 sq.m.)
3786,1809,Plus Condo Hatyai 30 m.,1 Bedroom (29.80 - 34.40 sq.m.)
3787,1810,Plus Condo Korat,1 Bedroom (26.70 - 34.80 sq.m.)
3788,1810,Plus Condo Korat,2 Bedrooms (60.50 sq.m.)
3789,1811,Plus Condo Phuket,1 Bedroom (30.0 sq.m.)
3790,1812,Plus Condo Phuket 2,Penthouse (193.0 sq.m.)
3791,1812,Plus Condo Phuket 2,3 Bedroom (136.0 sq.m.)
3792,1812,Plus Condo Phuket 2,1 Bedroom (30.0 - 38.0 sq.m.)
3793,1812,Plus Condo Phuket 2,2 Bedroom (60.0 - 76.0 sq.m.)
3794,1813,Plus Condo Suratthani,2 Bedroom (60.30 - 64.80 sq.m.)
3795,1813,Plus Condo Suratthani,1 Bedroom (29.90 - 47.90 sq.m.)
3796,1814,Plus Sriracha,1 Bedroom (30.0 - 34.70 sq.m.)
3797,1814,Plus Sriracha,2 Bedroom (51.0 sq.m.)
3798,1815,Polis Condo Suksawat 64,1 Bedroom (28.0 sq.m.)
3799,1815,Polis Condo Suksawat 64,1 Bedroom Plus (34.50 sq.m.)
3800,1815,Polis Condo Suksawat 64,2 Bedroom (45.0 sq.m.)
3801,1816,Polo Park,No information
3802,1817,Pool Thip Condo House,No information
3803,1818,Popular Condo,Studio (28.40 - 41.40 sq.m.)
3804,1819,Porch Land 2 Jomtien Resort,No information
3805,1820,Pornpiya Mansion,No information
3806,1821,Porntaweewat Pechkasem,No information
3807,1822,Pracha Ruamjai Condotown,No information
3808,1823,Pradya Place Ratchada - Huai Khwang,1 Bedroom (29.80 - 52.0 sq.m.)
3809,1824,Prasanmit Condominium,No information
3810,1825,Prasarnmit Place,No information
3811,1826,Prasertsuk Place,No information
3812,1827,Pratunam Prestige,No information
3813,1828,Prayapirom Chateau Riverboat,No information
3814,1829,Predee Place,No information
3815,1830,Preen by Sansiri,No information
3816,1831,Prem Mansion,No information
3817,1832,Preme Condo ABAC Bangna,No information
3818,1833,Preme Lakeview,No information
3819,1834,Premier Sukhumvit 24,No information
3820,1835,Premier Thonglor,No information
3821,1836,Premiere Place Rama 9,No information
3822,1837,Premio Fresco,Studio (26.0 sq.m.)
3823,1837,Premio Fresco,1 Bedroom  (32.0 - 40.0 sq.m.)
3824,1837,Premio Fresco,2 Bedroom (49.0 sq.m.)
3825,1838,Premio Prime,1 Bedroom  (34.0 sq.m.)
3826,1838,Premio Prime,Studio (29.0 - 30.0 sq.m.)
3827,1838,Premio Prime,2 Bedroom (50.70 sq.m.)
3828,1839,Premio Quinto,Studio (22.0 - 23.0 sq.m.)
3829,1839,Premio Quinto,2 Bedrooms (42.0 - 0.0 sq.m.)
3830,1840,Premio Vetro,1 Bedroom  (32.0 - 40.0 sq.m.)
3831,1840,Premio Vetro,2 Bedroom (47.0 - 48.0 sq.m.)
3832,1840,Premio Vetro,Studio (26.0 sq.m.)
3833,1841,Premio by Premium Place,No information
3834,1842,Premsiri Boutique Park,2 Bedroom (41.40 - 58.20 sq.m.)
3835,1842,Premsiri Boutique Park,Studio (26.50 - 26.70 sq.m.)
3836,1842,Premsiri Boutique Park,1 Bedroom  (34.35 - 35.30 sq.m.)
3837,1843,Present Condominium,Studio (23.25 sq.m.)
3838,1843,Present Condominium,1 Bedroom  (26.0 - 32.0 sq.m.)
3839,1844,President Condotown,No information
3840,1845,President Park,No information
3841,1846,President Place,No information
3842,1847,Prestige Towers,No information
3843,1848,Prima Srinakarin,No information
3844,1849,Prima Wongamat,No information
3845,1850,Prime I-Zen Condo Ladprao 71,1 Bedroom (38.78 - 40.21 sq.m.)
3846,1850,Prime I-Zen Condo Ladprao 71,2 Bedrooms (52.80 - 64.25 sq.m.)
3847,1850,Prime I-Zen Condo Ladprao 71,3 Bedrooms (92.80 sq.m.)
3848,1851,Prime Mansion Promphong,No information
3849,1852,Prime Mansion Promsri,No information
3850,1853,Prime Mansion Sukhumvit 31,No information
3851,1854,Prime Square,2 Bedroom (60.0 sq.m.)
3852,1854,Prime Square,1 Bedroom (30.0 sq.m.)
3853,1855,Prime Suites,1 Bedroom (N/A sq.m.)
3854,1855,Prime Suites,2 Bedroom (N/A sq.m.)
3855,1856,Prive by Sansiri,1 Bedroom (54.0 - 67.0 sq.m.)
3856,1856,Prive by Sansiri,2 Bedroom (93.0 - 104.0 sq.m.)
3857,1856,Prive by Sansiri,3 Bedroom  (136.0 sq.m.)
3858,1856,Prive by Sansiri,Penthouse (263.0 - 294.0 sq.m.)
3859,1857,Prodigy MRT Bangkhae,Studio (23.0 sq.m.)
3860,1857,Prodigy MRT Bangkhae,1 Bedroom  (29.0 sq.m.)
3861,1857,Prodigy MRT Bangkhae,1 Bedroom Plus (33.50 sq.m.)
3862,1857,Prodigy MRT Bangkhae,2 Bedroom (50.50 sq.m.)
3863,1857,Prodigy MRT Bangkhae,2 Bedroom Corner (50.0 sq.m.)
3864,1858,Prom Phaholyothin 2,No information
3865,1859,Prompimarn,No information
3866,1860,Prompt Condo Chiangmai,No information
3867,1861,Prompt Condo Hatyai,2 Bedroom (N/A sq.m.)
3868,1861,Prompt Condo Hatyai,1 Bedroom (N/A sq.m.)
3869,1862,Prompto Condo Ratchada 32,1 Bedd (25.92 - 44.48 sq.m.)
3870,1862,Prompto Condo Ratchada 32,2 Bed (53.74 sq.m.)
3871,1863,Proud Chachoengsao,1 Bedroom (26.10 sq.m.)
3872,1863,Proud Chachoengsao,2 Bedrooms (38.65 sq.m.)
3873,1863,Proud Chachoengsao,1 Bedroom (27.55 sq.m.)
3874,1864,Proud III Chaengwattana,Duplex (42.0 sq.m.)
3875,1864,Proud III Chaengwattana,2 Bedroom (45.0 - 54.0 sq.m.)
3876,1864,Proud III Chaengwattana,1 Bedroom  (46.0 - 35.0 sq.m.)
3877,1864,Proud III Chaengwattana,Studio (23.0 - 25.0 sq.m.)
3878,1865,Proud Posto Rama 2 - Phutthabucha,1 Bedroom  (31.0 sq.m.)
3879,1865,Proud Posto Rama 2 - Phutthabucha,Studio (20.0 sq.m.)
3880,1866,Proud X2,No information
3881,1867,Proud of Chaengwattana,2 Bedroom (59.0 sq.m.)
3882,1867,Proud of Chaengwattana,1 Bedroom  (33.0 sq.m.)
3883,1867,Proud of Chaengwattana,Studio (25.0 sq.m.)
3884,1868,Prow Life Ngamwongwan 15,No information
3885,1869,Prueksa Thani 3 Condotel,No information
3886,1870,Prueksa Thani Life Condotel,1 Bedroom (27.0 sq.m.)
3887,1870,Prueksa Thani Life Condotel,2 Bedrooms (32.50 sq.m.)
3888,1871,Pu Condo,No information
3889,1872,Punna Oasis 1,studio (N/A sq.m.)
3890,1872,Punna Oasis 1,2 Bedroom  (N/A sq.m.)
3891,1872,Punna Oasis 1,1 Bedroom (N/A sq.m.)
